loss,accuracy,lr
0.00016806852363515645,1.0,0.0001250000059371814
0.00016793981194496155,1.0,0.0001250000059371814
0.0001678087137406692,1.0,0.0001250000059371814
0.00016766093904152513,1.0,0.0001250000059371814
0.00016753461386542767,1.0,0.0001250000059371814
0.0001673820661380887,1.0,0.0001250000059371814
0.00016725096793379635,1.0,0.0001250000059371814
0.00016711512580513954,1.0,0.0001250000059371814
0.00016697924002073705,1.0,0.0001250000059371814
0.00016684817092027515,1.0,0.0001250000059371814
0.00016669562319293618,1.0,0.0001250000059371814
0.00016656453954055905,1.0,0.0001250000059371814
0.0001664238952798769,1.0,0.0001250000059371814
0.00016629518358968198,1.0,0.0001250000059371814
0.0001661617134232074,1.0,0.0001250000059371814
0.00016601871175225824,1.0,0.0001250000059371814
0.0001658828550716862,1.0,0.0001250000059371814
0.00016574222536291927,1.0,0.0001250000059371814
0.00016559682262595743,1.0,0.0001250000059371814
0.00016546335245948285,1.0,0.0001250000059371814
0.00016532510926481336,1.0,0.0001250000059371814
0.0001652035425649956,1.0,0.0001250000059371814
0.00016505578241776675,1.0,0.0001250000059371814
0.00016491753922309726,1.0,0.0001250000059371814
0.00016477452300023288,1.0,0.0001250000059371814
0.00016464343934785575,1.0,0.0001250000059371814
0.00016450518160127103,1.0,0.0001250000059371814
0.00016437171143479645,1.0,0.0001250000059371814
0.00016423822671640664,1.0,0.0001250000059371814
0.000164080920512788,1.0,0.0001250000059371814
0.0001639474357943982,1.0,0.0001250000059371814
0.00016381398017983884,1.0,0.0001250000059371814
0.0001636781234992668,1.0,0.0001250000059371814
0.00016354225226677954,1.0,0.0001250000059371814
0.0001634135260246694,1.0,9.999999747378752e-05
0.00016328721540048718,1.0,9.999999747378752e-05
0.0001631847262615338,1.0,9.999999747378752e-05
0.00016306793258991092,1.0,9.999999747378752e-05
0.00016296304238494486,1.0,9.999999747378752e-05
0.0001628557947697118,1.0,9.999999747378752e-05
0.00016274616064038128,1.0,9.999999747378752e-05
